Cam123_3531_15_36_22_1.jpg,0.14113357663154602,0.0,2.0874087810516357,1.355422019958496,0.059609949588775635,0.09498325735330582,0.7668009400367737,0.7741686701774597,0.4834969937801361,2.8503355979919434,0.5753247141838074,0.19655616581439972,0.018641121685504913,0.0,0.625312089920044,0.0,0.0,0.0,1.3332109451293945,0.0482867993414402,0.0,0.0,0.02423543855547905,0.26190003752708435,0.10832010209560394,1.1258398294448853,1.088873267173767,0.10853531956672668,0.1702008992433548,0.710648775100708,1.098722219467163,0.3528604209423065,1.0133734941482544,0.0,0.5184837579727173,1.1774393320083618,0.7330741286277771,0.5111861228942871,0.3373037874698639,0.44812509417533875,1.0638920068740845,0.2639292776584625,0.583859920501709,0.5557008981704712,0.0,0.12048184126615524,0.8976737260818481,0.0,0.17943666875362396,0.03119276463985443,0.41616836190223694,0.27843329310417175,0.0975513830780983,0.023623034358024597,0.0,1.1970545053482056,0.7808561325073242,0.43701836466789246,0.03601652756333351,0.08483826369047165,1.9139363765716553,0.0,0.13444001972675323,0.023639872670173645,0.22468845546245575,0.8455783128738403,0.11954202502965927,1.0743379592895508,0.8872553110122681,1.0446758270263672,0.009579201228916645,0.2219504565000534,0.2108694165945053,0.28316980600357056,0.0035297772847115993,1.2740495204925537,3.109476089477539,0.0,0.1327025592327118,0.3568284213542938,0.05942614749073982,0.8696340322494507,2.138024091720581,0.11948502063751221,0.2702423334121704,0.22722677886486053,0.3168416917324066,0.0,0.3167952597141266,1.494702696800232,0.4149450957775116,1.0874403715133667,0.06942149996757507,0.5025300979614258,0.04128837212920189,0.0654381811618805,0.2070397585630417,0.0,0.0,0.021864643320441246,0.2703273296356201,0.10687124729156494,0.014933847822248936,0.27463945746421814,0.0,0.0,0.0,0.06312916427850723,0.0,0.09086045622825623,0.30701032280921936,0.6115621328353882,0.0039307065308094025,0.0,0.033674485981464386,1.1041810512542725,0.27273789048194885,0.0,0.2914472222328186,0.6454263925552368,0.41014978289604187,0.2383892834186554,0.0,0.0005899278330616653,0.0,0.5655717253684998,1.444484829902649,0.9916676878929138,0.16757476329803467,2.2771811485290527,0.7234031558036804,0.5050104856491089,3.579946756362915,0.9106425642967224,0.2812356650829315,0.14924141764640808,1.957281470298767,0.8989517092704773,0.0,0.29090481996536255,0.8912680745124817,0.06461281329393387,0.303164541721344,0.020224707201123238,0.5973989367485046,0.103504978120327,0.5655445456504822,0.20628666877746582,0.022588293999433517,0.010609404183924198,0.04197627678513527,2.6248273849487305,0.00017071317415684462,0.5874125957489014,0.04461301490664482,2.7724742889404297,0.00034155164030380547,2.705096483230591,0.4871242940425873,1.3210870027542114,0.49676594138145447,1.8842456340789795,0.020567908883094788,0.9325975179672241,0.0,0.4263175129890442,0.20857293903827667,0.33135589957237244,0.18696191906929016,0.22291554510593414,0.18928010761737823,0.32893916964530945,0.0,0.2945399284362793,0.01678423583507538,0.0,1.977430820465088,0.4981229305267334,0.0,0.6517711877822876,1.1370413303375244,0.17749272286891937,0.06904897093772888,0.7340706586837769,0.4265366792678833,0.9711931943893433,0.07672891765832901,0.5216882824897766,0.14192382991313934,0.0,0.6926326155662537,0.1277581751346588,0.28421151638031006,0.7228177189826965,1.165177583694458,1.125784993171692,0.43204155564308167,0.3838539123535156,0.1573857218027115,0.0,1.5711472034454346,0.9063189625740051,0.2833506464958191,0.0,0.03563421219587326,1.1856788396835327,0.02406325191259384,1.0011005401611328,0.06638824939727783,0.03512910008430481,0.0,0.0,0.1866612732410431,0.04452911764383316,2.195631980895996,0.3201996088027954,0.03686855733394623,1.2922018766403198,0.002462288597598672,0.01263433787971735,0.7778810262680054,0.21363425254821777,0.0,0.07384710758924484,0.05258248746395111,0.28714823722839355,0.017997270449995995,0.0,0.002445112681016326,0.21285948157310486,0.9026581048965454,1.5589040517807007,0.26662904024124146,2.072725534439087,0.35568952560424805,0.48708561062812805,0.5986721515655518,0.026931630447506905,1.3539396524429321,0.15757021307945251,1.2668310403823853,0.6070637702941895,1.2082186937332153,0.9420022964477539,0.06549670547246933,0.15261833369731903,0.5125584602355957,0.06021310016512871,0.0,0.0,0.049924783408641815,0.14231543242931366,2.4842753410339355,0.7203304767608643,0.5329095721244812,0.23188351094722748,0.48252615332603455,0.027615206316113472,0.2587484121322632,0.240121990442276,0.19372764229774475,0.2198871374130249,0.4917716085910797,0.17679578065872192,0.2929917871952057,0.13850615918636322,0.0,0.0,0.9455639719963074,0.0,0.4924018681049347,0.09403607994318008,0.020178446546196938,1.4501901865005493,8.070590411080047e-05,0.07051966339349747,0.08382497727870941,1.0854567289352417,0.0,0.5030205249786377,0.517203688621521,0.02730673737823963,0.10499496757984161,0.8980212211608887,0.01575169339776039,0.0979088693857193,0.5342139005661011,0.28869760036468506,0.0,0.0,0.25499898195266724,0.0688973143696785,0.00236258702352643,0.1607203483581543,0.12216774374246597,0.13767170906066895,0.831687331199646,0.5265961289405823,0.1671571135520935,0.8387553691864014,1.5165348052978516,0.0,0.6578767895698547,0.9094029664993286,0.2359010875225067,0.7719573378562927,0.23764847218990326,0.19691643118858337,0.0,0.169936865568161,0.0,0.08219708502292633,0.11596036702394485,0.5895107388496399,0.3961838185787201,0.5043087601661682,0.08790750056505203,0.8531925678253174,0.07549024373292923,0.7040127515792847,0.0,0.15791071951389313,1.6480704545974731,0.3838666081428528,0.06935352087020874,0.0,0.053985800594091415,0.2115858644247055,0.0883379876613617,0.7660396099090576,0.026091894134879112,0.10775870084762573,0.0,0.0,0.08914230018854141,0.11770400404930115,0.22943800687789917,0.6048356890678406,0.0,0.0,0.05789563059806824,0.7869048714637756,0.0,0.02906821295619011,0.3855001628398895,0.0,0.1148579865694046,1.0702755451202393,0.0,0.0,0.6759356260299683,0.48172760009765625,0.5956746339797974,0.0,0.010340698063373566,0.8447750806808472,0.9563698768615723,1.8155983686447144,3.0341758728027344,0.10654876381158829,0.04832107201218605,3.2727811336517334,1.0064505338668823,0.04376492649316788,0.05145224183797836,0.2410728633403778,0.4904215633869171,0.0,0.0,1.6991963386535645,0.13790835440158844,0.5050351023674011,0.08234407752752304,0.24606117606163025,0.37545573711395264,2.24194598197937,0.0,0.9022265672683716,1.2002519369125366,0.12061819434165955,0.023392900824546814,0.019268911331892014,0.0012685401597991586,0.0,0.2563161551952362,0.000587743183132261,1.5376229286193848,0.009634479880332947,0.775195837020874,4.556943893432617,0.3020728528499603,0.28324460983276367,0.1451762467622757,0.26301780343055725,2.6608996391296387,0.06813345849514008,1.1053999662399292,1.1210122108459473,1.0178635120391846,2.2616794109344482,0.04217373579740524,1.676361083984375,0.0033578630536794662,0.2408067286014557,0.4902534484863281,3.803349018096924,0.5703204870223999,0.2756948471069336,0.0,0.032708924263715744,0.0821399912238121,0.05075215920805931,0.3698361814022064,0.1373848021030426,0.7308069467544556,3.8170652389526367,0.28550684452056885,0.5638689994812012,0.9297460317611694,0.0,0.0,0.0,0.0004208434547763318,1.0596826076507568,0.0,4.903045177459717,4.935410022735596,0.438872754573822,0.30732250213623047,0.0,1.6571149826049805,0.2963642477989197,0.05255887284874916,0.5675513744354248,0.0,0.29042455554008484,0.6468860507011414,0.08928676694631577,0.0,0.10270830988883972,4.8579840660095215,0.0,0.8432466387748718,0.07531502097845078,3.777021646499634,0.0,0.5016444325447083,0.0,0.07156193256378174,0.05220089480280876,0.0,0.17187552154064178,0.0,1.641101598739624,0.8530790209770203,0.0,0.047789208590984344,0.012147020548582077,0.0,3.671858787536621,0.8350064158439636,0.8943543434143066,4.786057949066162,1.0151227712631226,0.17889933288097382,0.5601958632469177,0.0,0.4374632239341736,0.0,0.0,0.4079521596431732,0.004627246409654617,0.0007468303665518761,0.0,0.024045880883932114,0.12391673028469086,0.0,3.4565305709838867,1.4258086681365967,0.9692699909210205,0.0,0.24135422706604004,1.825445532798767,0.0,1.144463062286377,0.0,3.8769733905792236,0.0,1.3085776567459106,1.1678111553192139,0.6182572245597839,0.0,1.788041114807129,0.0,5.391718864440918,0.0,0.737388014793396,3.290931463241577,0.0,0.0,0.8635925650596619,0.18728356063365936,1.4661893844604492,3.135686159133911,0.2519738972187042,1.6620454788208008,3.1732709407806396,0.2956520915031433,0.06989247351884842,0.31136250495910645,1.1426244974136353,3.1308815479278564,2.1383583545684814,0.9151366949081421,0.18645700812339783,2.1976230144500732,1.0124075412750244,0.0,3.3317809104919434,1.299102544784546,3.937349319458008,4.84658670425415,0.0,3.1968698501586914,2.6071536540985107,0.0,1.6128684282302856,0.6761125326156616,0.167048841714859,2.6543242931365967,0.0,0.4852002263069153,0.11326914280653,1.0078964233398438,0.7482866048812866,0.2234652042388916,0.5214847922325134,0.0,0.2301260232925415,2.339174509048462,0.4771961271762848,0.3791331946849823,0.6276420950889587,0.22363808751106262,0.8346814513206482,1.3096400499343872,0.0,4.296666145324707,0.014827867969870567,2.009880304336548,0.5930891036987305,4.791164875030518,1.325488805770874,0.11769670248031616,1.8973958492279053,0.6930214166641235,3.460211992263794,0.0,0.09657591581344604,0.0,0.0,5.377449989318848,0.0,0.0,0.19327926635742188,1.6961643695831299,0.5363821983337402,3.9718689918518066,0.0,1.1865814924240112,0.0,0.0,0.11147067695856094,0.8397661447525024,0.0035370339173823595,0.0,0.0,0.06101137399673462,3.145516872406006,2.0857717990875244,0.0,3.741649627685547,0.0,0.14891517162322998,0.7698773145675659,4.0578107833862305,2.4210376739501953,0.2810373902320862,0.39349961280822754,0.348226934671402,0.07506857067346573,1.2853821516036987,0.04863087087869644,0.021794000640511513,0.0,1.9813381433486938,0.0,0.0,0.2623169720172882,0.0,0.0,0.2926372289657593,0.5518134236335754,2.333831310272217,0.5282225012779236,0.6974060535430908,4.557645320892334,0.0,0.690952479839325,0.00877928826957941,0.26984015107154846,0.0,0.6622118353843689,0.0,3.2311458587646484,0.0,3.050490617752075,1.014277458190918,0.5165185332298279,0.33310651779174805,0.21448472142219543,1.5256012678146362,0.0,0.6496690511703491,0.7234973311424255,0.30538618564605713,0.0,0.06175615265965462,3.2548441886901855,0.0,0.08243910223245621,0.0,5.896149158477783,0.2331949919462204,0.0,0.31019261479377747,0.0,0.002732435707002878,0.0,0.004476943984627724,0.09370675683021545,0.0,2.474393129348755,0.0133891636505723,0.0,1.0124863386154175,0.0,0.0833422914147377,2.093997001647949,0.1399170458316803,0.05037374794483185,0.0,0.0,0.06928690522909164,0.0,0.0,2.716566324234009,1.7139302492141724,0.0,1.4463297128677368,1.6952083110809326,0.6474691033363342,0.0,0.0,0.5756772756576538,0.5847254395484924,1.9888488054275513,0.0,0.4238336980342865,1.0543822050094604,2.573178291320801,2.713014841079712,0.29080915451049805,0.35488030314445496,1.2562990188598633,0.10899979621171951,0.07497724145650864,0.3545934855937958,0.9385262131690979,0.1721906065940857,1.4841927289962769,0.8533239364624023,1.5597479343414307,0.0,0.15518826246261597,3.0319323539733887,0.5326349139213562,0.16214831173419952,0.0,0.015602882951498032,0.0,0.6637924909591675,0.04083136096596718,0.2756907641887665,2.473891258239746,1.7306718826293945,0.22492466866970062,0.09300295263528824,0.9758126139640808,4.19638204574585,0.0,0.22362110018730164,0.0,0.07140770554542542,2.368316888809204,0.014461206272244453,0.0,0.15360194444656372,2.9761533737182617,0.02278779074549675,3.8331003189086914,0.4599440395832062,0.11282965540885925,0.6842100024223328,1.280470609664917,1.4326505661010742,1.6339842081069946,0.0,0.004213370848447084,0.0,0.7754119634628296,4.025918006896973,0.0,0.0,0.06453321874141693,0.0,2.9384543895721436,1.5347305536270142,0.0,0.0,0.4069024622440338,0.0,0.04553702101111412,0.0,1.741182565689087,0.1937718540430069,0.00039225572254508734,0.20059402287006378,0.7195422649383545,0.13949523866176605,1.6136927604675293,0.26493313908576965,0.005437131971120834,0.0,0.0,2.0898725986480713,0.9551973938941956,0.0,0.004649704787880182,1.5989713668823242,0.0,0.0,0.0,0.0,0.0,0.35196712613105774,0.0,0.5719092488288879,0.0,1.0260461568832397,0.30736014246940613,0.13893675804138184,2.8642454147338867,0.13744692504405975,0.0,2.4011905193328857,0.0,0.20226188004016876,1.5089298486709595,0.0,0.10489918291568756,0.0,0.0,3.7103688716888428,0.07424160838127136,0.10891098529100418,1.206879734992981,0.0,0.022062327712774277,0.0620131641626358,0.3509979248046875,0.16483618319034576,0.0,2.5742886066436768,1.645854115486145,0.0,4.708556652069092,1.7167189121246338,0.0,0.0,0.014480658806860447,0.0,0.02401690185070038,0.0,2.6390037536621094,0.0,0.25432467460632324,0.0,3.440704345703125,0.0,0.8757339119911194,0.0,0.002615548437461257,0.3240748941898346,0.017700836062431335,0.0,0.4834035038948059,1.7026904821395874,1.2537046670913696,0.9715256094932556,0.0,0.028191985562443733,0.07953713089227676,0.5737114548683167,0.0,2.0557138919830322,0.0,0.0,1.8275928497314453,0.0,0.0012188992695882916,0.3637451231479645,0.0,0.6889864206314087,1.4367315769195557,0.0,1.3714351654052734,0.0,0.0,0.0,0.0,0.0,0.8843948841094971,2.6456828117370605,0.025845056399703026,0.19600288569927216,0.0,0.0,3.4066128730773926,0.0,0.0,0.01166482362896204,0.035708971321582794,0.7208346128463745,0.0,0.0,0.14431220293045044,2.862886667251587,0.0,1.5148650407791138,0.0,1.4468607902526855,0.27896788716316223,2.8123912811279297,0.09986907243728638,2.3452911376953125,0.0,0.3461642265319824,2.339390993118286,0.0,0.14233222603797913,0.30506131052970886,0.0006544137140735984,0.0,0.000760385300964117,1.5005866289138794,0.0,0.14194944500923157,0.0,0.6495568752288818,1.5059301853179932,0.5184564590454102,1.9871400594711304,0.0,0.028403274714946747,0.0,0.7446650862693787,0.3789528012275696,0.0,2.153416633605957,1.139980435371399,0.33955636620521545,0.033806733787059784,0.0,0.26742568612098694,4.42881441116333,0.6739226579666138,0.41308316588401794,0.0,0.0,0.5031875967979431,0.0,0.808724045753479,0.0,0.0,0.4422098994255066,0.1421988159418106,0.239004448056221,0.08247534185647964,0.0,0.0,0.0,3.126746654510498,0.0,0.0,1.0128129720687866,0.0,0.03443944826722145,3.4587180614471436,1.7007025480270386,0.01840912736952305,0.0,0.604118287563324,0.23451651632785797,0.0019747712649405003,0.20239809155464172,0.32825109362602234,0.0,0.0,0.15549644827842712,0.4439763128757477,3.0451459884643555,0.0,1.4957472085952759,0.12725816667079926,0.0,0.024756787344813347,0.015934592112898827,4.120504379272461,0.07620363682508469,0.5510738492012024,0.0,0.0,1.4140177965164185,0.005220524035394192,0.0,0.5000888109207153,0.0,0.0,0.0,1.0051906108856201,0.8540385365486145,0.2001158595085144,0.0,0.0,0.0,0.0,0.0,0.0009456507978029549,2.6322755813598633,2.7477102279663086,0.15211525559425354,0.0,0.0,0.2966510057449341,1.9528311491012573,0.013268958777189255,0.2913934886455536,0.014326262287795544,1.2318358421325684,0.04460146650671959,0.0,0.0,0.0,0.0,0.0,0.5437129139900208,0.8857607841491699,0.024312596768140793,1.2776051759719849,0.0,0.0,0.0,0.0,0.0,0.3048568665981293,0.0,0.0,0.0,0.0,0.5159488320350647,0.7817881107330322,0.0011459211818873882,0.0,0.10878799110651016,0.0,0.1132327988743782,0.0,1.6128525733947754,0.14333929121494293,1.1956642866134644,0.0,0.0,1.533234715461731,0.0,0.7433081865310669,0.09637666493654251,0.6932327747344971,0.36533164978027344,3.013840436935425,0.0,0.3383902311325073,1.285727858543396,0.36732521653175354,0.18116649985313416,0.0,0.0,0.14857648313045502,0.0,0.0,0.6113938093185425,0.0,3.7386393547058105,0.0,0.0,0.022333338856697083,2.069195032119751,0.2634398341178894,1.8968735933303833,0.0,0.0,3.028811454772949,1.079506516456604,0.8388997316360474
